# x y z (NED)
14.000, 12.500, -1.424,
14.086, 12.551, -1.424,
14.164, 12.614, -1.424,
14.237, 12.682, -1.424,
14.305, 12.755, -1.424,
14.371, 12.831, -1.424,
14.432, 12.909, -1.424,
14.491, 12.990, -1.424,
14.547, 13.073, -1.424,
14.601, 13.157, -1.424,
14.652, 13.243, -1.424,
14.701, 13.331, -1.424,
14.747, 13.419, -1.424,
14.792, 13.509, -1.424,
14.835, 13.599, -1.424,
14.875, 13.690, -1.424,
14.915, 13.782, -1.424,
14.952, 13.875, -1.424,
14.988, 13.968, -1.424,
15.023, 14.062, -1.424,
15.056, 14.156, -1.424,
15.087, 14.251, -1.424,
15.117, 14.347, -1.424,
15.146, 14.442, -1.424,
15.174, 14.538, -1.424,
15.201, 14.635, -1.424,
15.226, 14.732, -1.424,
15.250, 14.829, -1.424,
15.274, 14.926, -1.424,
15.296, 15.023, -1.424,
15.317, 15.121, -1.424,
15.337, 15.219, -1.424,
15.356, 15.317, -1.424,
15.375, 15.416, -1.424,
15.392, 15.514, -1.424,
15.408, 15.613, -1.424,
15.424, 15.711, -1.424,
15.439, 15.810, -1.424,
15.453, 15.909, -1.424,
15.466, 16.008, -1.424,
15.478, 16.108, -1.424,
15.490, 16.207, -1.424,
15.501, 16.306, -1.424,
15.511, 16.406, -1.424,
15.521, 16.505, -1.424,
15.530, 16.605, -1.424,
15.538, 16.705, -1.424,
15.545, 16.804, -1.424,
15.552, 16.904, -1.424,
15.558, 17.004, -1.424,
15.564, 17.104, -1.424,
15.569, 17.204, -1.424,
15.573, 17.304, -1.424,
15.577, 17.404, -1.424,
15.580, 17.503, -1.424,
15.582, 17.603, -1.424,
15.584, 17.703, -1.424,
15.586, 17.803, -1.424,
15.587, 17.903, -1.424,
15.587, 18.003, -1.424,
15.587, 18.103, -1.424,
15.586, 18.203, -1.424,
15.585, 18.303, -1.424,
15.583, 18.403, -1.424,
15.581, 18.503, -1.424,
15.578, 18.603, -1.424,
15.575, 18.703, -1.424,
15.571, 18.803, -1.424,
15.567, 18.903, -1.424,
15.562, 19.003, -1.424,
