# x y z (NED)
9.000, 7.500, -1.424,
8.990, 7.546, -1.424,
8.989, 7.646, -1.424,
8.990, 7.746, -1.424,
8.991, 7.846, -1.424,
8.993, 7.946, -1.424,
8.994, 8.046, -1.424,
8.996, 8.146, -1.424,
8.998, 8.246, -1.424,
8.999, 8.346, -1.424,
9.001, 8.446, -1.424,
9.002, 8.546, -1.424,
9.004, 8.646, -1.424,
9.005, 8.746, -1.424,
9.006, 8.846, -1.424,
9.008, 8.946, -1.424,
9.009, 9.046, -1.424,
9.010, 9.146, -1.424,
9.011, 9.245, -1.424,
9.012, 9.345, -1.424,
9.012, 9.445, -1.424,
9.013, 9.545, -1.424,
9.014, 9.645, -1.424,
9.014, 9.745, -1.424,
9.014, 9.845, -1.424,
9.014, 9.945, -1.424,
9.014, 10.045, -1.424,
9.014, 10.145, -1.424,
9.014, 10.245, -1.424,
9.013, 10.345, -1.424,
9.013, 10.445, -1.424,
9.012, 10.545, -1.424,
9.011, 10.645, -1.424,
9.010, 10.745, -1.424,
9.009, 10.845, -1.424,
9.007, 10.945, -1.424,
9.006, 11.045, -1.424,
9.004, 11.145, -1.424,
9.002, 11.245, -1.424,
8.999, 11.345, -1.424,
8.997, 11.445, -1.424,
8.994, 11.545, -1.424,
8.991, 11.645, -1.424,
8.988, 11.745, -1.424,
8.984, 11.845, -1.424,
8.981, 11.945, -1.424,
8.977, 12.045, -1.424,
8.972, 12.145, -1.424,
8.968, 12.245, -1.424,
8.963, 12.345, -1.424,
8.957, 12.445, -1.424,
8.952, 12.544, -1.424,
8.946, 12.644, -1.424,
8.939, 12.744, -1.424,
8.933, 12.844, -1.424,
8.925, 12.943, -1.424,
8.918, 13.043, -1.424,
8.910, 13.143, -1.424,
8.901, 13.243, -1.424,
8.892, 13.342, -1.424,
8.883, 13.442, -1.424,
8.872, 13.541, -1.424,
8.862, 13.641, -1.424,
8.850, 13.740, -1.424,
8.838, 13.839, -1.424,
8.826, 13.938, -1.424,
8.812, 14.037, -1.424,
8.798, 14.136, -1.424,
8.783, 14.235, -1.424,
8.767, 14.334, -1.424,
8.750, 14.433, -1.424,
8.732, 14.531, -1.424,
8.713, 14.629, -1.424,
8.692, 14.727, -1.424,
8.671, 14.825, -1.424,
8.647, 14.922, -1.424,
8.623, 15.019, -1.424,
8.597, 15.115, -1.424,
8.569, 15.211, -1.424,
8.539, 15.307, -1.424,
8.506, 15.401, -1.424,
8.472, 15.495, -1.424,
8.435, 15.588, -1.424,
8.395, 15.680, -1.424,
8.352, 15.770, -1.424,
8.307, 15.859, -1.424,
8.257, 15.946, -1.424,
8.204, 16.031, -1.424,
8.147, 16.113, -1.424,
8.086, 16.192, -1.424,
8.021, 16.268, -1.424,
7.952, 16.340, -1.424,
7.879, 16.409, -1.424,
7.803, 16.473, -1.424,
7.723, 16.534, -1.424,
7.640, 16.590, -1.424,
7.555, 16.643, -1.424,
7.468, 16.692, -1.424,
7.380, 16.738, -1.424,
7.290, 16.782, -1.424,
7.199, 16.823, -1.424,
7.107, 16.863, -1.424,
7.015, 16.901, -1.424,
6.922, 16.939, -1.424,
6.829, 16.975, -1.424,
6.736, 17.012, -1.424,
6.642, 17.048, -1.424,
6.549, 17.083, -1.424,
6.456, 17.119, -1.424,
6.362, 17.155, -1.424,
6.269, 17.191, -1.424,
6.175, 17.226, -1.424,
6.082, 17.262, -1.424,
5.988, 17.297, -1.424,
5.894, 17.332, -1.424,
5.800, 17.365, -1.424,
5.706, 17.398, -1.424,
5.611, 17.429, -1.424,
5.515, 17.458, -1.424,
5.418, 17.484, -1.424,
5.321, 17.507, -1.424,
5.223, 17.526, -1.424,
5.124, 17.539, -1.424,
5.024, 17.545, -1.424,
4.924, 17.543, -1.424,
4.825, 17.532, -1.424,
4.727, 17.510, -1.424,
4.633, 17.476, -1.424,
4.543, 17.432, -1.424,
4.459, 17.379, -1.424,
4.381, 17.316, -1.424,
4.309, 17.247, -1.424,
4.243, 17.172, -1.424,
4.182, 17.092, -1.424,
4.126, 17.009, -1.424,
4.075, 16.924, -1.424,
4.027, 16.836, -1.424,
3.982, 16.746, -1.424,
3.941, 16.655, -1.424,
3.902, 16.563, -1.424,
3.866, 16.470, -1.424,
3.831, 16.376, -1.424,
3.799, 16.282, -1.424,
3.768, 16.186, -1.424,
3.740, 16.091, -1.424,
3.712, 15.994, -1.424,
3.686, 15.898, -1.424,
3.661, 15.801, -1.424,
3.637, 15.704, -1.424,
3.615, 15.607, -1.424,
3.593, 15.509, -1.424,
3.572, 15.411, -1.424,
3.552, 15.313, -1.424,
3.533, 15.215, -1.424,
3.515, 15.117, -1.424,
3.498, 15.018, -1.424,
3.481, 14.920, -1.424,
3.465, 14.821, -1.424,
3.449, 14.722, -1.424,
3.434, 14.623, -1.424,
3.420, 14.524, -1.424,
3.406, 14.425, -1.424,
3.393, 14.326, -1.424,
3.380, 14.227, -1.424,
3.367, 14.128, -1.424,
3.356, 14.028, -1.424,
3.344, 13.929, -1.424,
3.333, 13.830, -1.424,
3.323, 13.730, -1.424,
3.312, 13.631, -1.424,
3.303, 13.531, -1.424,
3.293, 13.432, -1.424,
3.284, 13.332, -1.424,
3.276, 13.232, -1.424,
3.267, 13.133, -1.424,
3.259, 13.033, -1.424,
3.252, 12.933, -1.424,
3.244, 12.834, -1.424,
3.237, 12.734, -1.424,
3.231, 12.634, -1.424,
3.224, 12.534, -1.424,
3.218, 12.435, -1.424,
3.212, 12.335, -1.424,
3.207, 12.235, -1.424,
3.202, 12.135, -1.424,
3.197, 12.035, -1.424,
3.192, 11.935, -1.424,
3.188, 11.835, -1.424,
3.184, 11.735, -1.424,
3.180, 11.635, -1.424,
3.176, 11.536, -1.424,
3.173, 11.436, -1.424,
3.170, 11.336, -1.424,
3.167, 11.236, -1.424,
3.165, 11.136, -1.424,
3.163, 11.036, -1.424,
3.161, 10.936, -1.424,
3.159, 10.836, -1.424,
3.158, 10.736, -1.424,
