# x y z (NED) r=1.0m h=1.2m
1.000, 0.000, -1.2,
0.995, 0.098, -1.2,
0.981, 0.195, -1.2,
0.957, 0.290, -1.2,
0.924, 0.383, -1.2,
0.882, 0.471, -1.2,
0.831, 0.556, -1.2,
0.773, 0.634, -1.2,
0.707, 0.707, -1.2,
0.634, 0.773, -1.2,
0.556, 0.831, -1.2,
0.471, 0.882, -1.2,
0.383, 0.924, -1.2,
0.290, 0.957, -1.2,
0.195, 0.981, -1.2,
0.098, 0.995, -1.2,
0.000, 1.000, -1.2,
-0.098, 0.995, -1.2,
-0.195, 0.981, -1.2,
-0.290, 0.957, -1.2,
-0.383, 0.924, -1.2,
-0.471, 0.882, -1.2,
-0.556, 0.831, -1.2,
-0.634, 0.773, -1.2,
-0.707, 0.707, -1.2,
-0.773, 0.634, -1.2,
-0.831, 0.556, -1.2,
-0.882, 0.471, -1.2,
-0.924, 0.383, -1.2,
-0.957, 0.290, -1.2,
-0.981, 0.195, -1.2,
-0.995, 0.098, -1.2,
-1.000, 0.000, -1.2,
-0.995, -0.098, -1.2,
-0.981, -0.195, -1.2,
-0.957, -0.290, -1.2,
-0.924, -0.383, -1.2,
-0.882, -0.471, -1.2,
-0.831, -0.556, -1.2,
-0.773, -0.634, -1.2,
-0.707, -0.707, -1.2,
-0.634, -0.773, -1.2,
-0.556, -0.831, -1.2,
-0.471, -0.882, -1.2,
-0.383, -0.924, -1.2,
-0.290, -0.957, -1.2,
-0.195, -0.981, -1.2,
-0.098, -0.995, -1.2,
-0.000, -1.000, -1.2,
0.098, -0.995, -1.2,
0.195, -0.981, -1.2,
0.290, -0.957, -1.2,
0.383, -0.924, -1.2,
0.471, -0.882, -1.2,
0.556, -0.831, -1.2,
0.634, -0.773, -1.2,
0.707, -0.707, -1.2,
0.773, -0.634, -1.2,
0.831, -0.556, -1.2,
0.882, -0.471, -1.2,
0.924, -0.383, -1.2,
0.957, -0.290, -1.2,
0.981, -0.195, -1.2,
0.995, -0.098, -1.2,
1.000, 0.000, -1.2,
